_id,dynamicProperties,basisOfRecord,bed,catalogNumber,class,collectionCode,continent,country,day,decimalLatitude,decimalLongitude,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,family,fieldNumber,formation,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationQualifier,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,minimumDepthInMeters,minimumElevationInMeters,modified,month,occurrenceID,order,otherCatalogNumbers,phylum,preparations,recordNumber,recordedBy,samplingProtocol,scientificName,scientificNameAuthorship,sex,specificEpithet,stateProvince,subgenus,taxonRank,typeStatus,verbatimLatitude,verbatimLongitude,waterBody,year
8780068,"{""created"": 1552997838000, ""barcode"": ""013376626"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Danis danis duperre Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376626,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Danis,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Polyommatinae,Asia; Papua New Guinea,,,,0,duperre,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,10bd9037-c891-46a6-ad77-ba89100216aa,Lepidoptera,NHMUK:ecatalogue:8780068,,,,,,"Danis danis duperre Tennent, 2016","Tennent, 2016",,danis,,,,HOLOTYPE,,,,
8780200,"{""created"": 1552998067000, ""barcode"": ""013376721"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376721,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,fa8fcdd3-4a2c-4aff-bf66-5b687d2319d3,Lepidoptera,NHMUK:ecatalogue:8780200,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780242,"{""created"": 1552998137000, ""barcode"": ""013376764"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376764,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,d3b9633a-44ae-4344-bec5-1c2e6b804b51,Lepidoptera,NHMUK:ecatalogue:8780242,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780249,"{""created"": 1552998149000, ""barcode"": ""013376771"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376771,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,160a42c1-b93c-4594-8f76-2c6cdcfb662f,Lepidoptera,NHMUK:ecatalogue:8780249,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780269,"{""created"": 1552998183000, ""barcode"": ""013376791"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376791,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,db3d3121-1191-45cb-bf1d-bde0320676de,Lepidoptera,NHMUK:ecatalogue:8780269,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780284,"{""created"": 1552998208000, ""barcode"": ""013376806"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376806,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,15c8bc56-e6c9-4eaf-8221-4cb86fdf88e3,Lepidoptera,NHMUK:ecatalogue:8780284,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780362,"{""created"": 1552998342000, ""barcode"": ""010430153"", ""donorname"": ""B Hermier"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Eurema elathea lamasi Brévignon, 1993"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK010430153,Insecta,BMNH(E),South America,French Guiana,,,,,,,,,Pieridae,,,Eurema,,,,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Coliadinae,South America; French Guiana,,,,0,lamasi,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,c7910652-21b6-420b-8952-6cb87c73e15a,Lepidoptera,NHMUK:ecatalogue:8780362,,,,,,"Eurema elathea lamasi Brévignon, 1993","Brévignon, 1993",,elathea,,,,PARATYPE,,,,
8780427,"{""created"": 1552998449000, ""barcode"": ""013377060"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Danaus affinis ulawensis Tennent, 2001"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377060,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Danaus,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Danainae,Oceania; Solomon Islands,,,,0,ulawensis,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,d3368934-3e90-49e9-94e2-a471502bfafe,Lepidoptera,NHMUK:ecatalogue:8780427,,,,,,"Danaus affinis ulawensis Tennent, 2001","Tennent, 2001",,affinis,,,,PARATYPE,,,,
8780506,"{""created"": 1552998581000, ""barcode"": ""013377094"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kennowayi Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377094,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kennowayi,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,bf05fefb-1d2c-4f7f-ba2a-05b816e61bf8,Lepidoptera,NHMUK:ecatalogue:8780506,,,,,,"Cethosia cydippe kennowayi Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780522,"{""created"": 1552998608000, ""barcode"": ""013377110"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kennowayi Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377110,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kennowayi,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,402f0dd0-dc18-4971-add1-d89d8e38bbbc,Lepidoptera,NHMUK:ecatalogue:8780522,,,,,,"Cethosia cydippe kennowayi Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780527,"{""created"": 1552998616000, ""barcode"": ""013377162"", ""donorname"": ""Zdeněk Weidenhoffer"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Neolycaena katagerina Weidenhoffer, 2000"", ""preservative"": ""Dry - pinned""}",Specimen,,BMNH(E)808162,Insecta,BMNH(E),Europe,Russia,,,,,,,,,Lycaenidae,,,Neolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,Europe; Russia,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343091000,,fe58d334-d6c0-45a7-b8d4-11a83d368bb5,Lepidoptera,NHMUK:ecatalogue:8780527,,,,,,"Neolycaena katagerina Weidenhoffer, 2000","Weidenhoffer, 2000",,katagerina,,,,PARATYPE,,,,
8780083,"{""created"": 1552997864000, ""barcode"": ""013376660"", ""donorname"": ""T Larsen"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Lepidochrysops forsskali Larsen, 1982"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376660,Insecta,BMNH(E),Asia,Yemen,,,,,,,,,Lycaenidae,,,Lepidochrysops,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,Asia; Yemen,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,66df9475-409f-4582-bfd1-b665a8676ef7,Lepidoptera,NHMUK:ecatalogue:8780083,,,,,,"Lepidochrysops forsskali Larsen, 1982","Larsen, 1982",,forsskali,,,,PARATYPE,,,,
8780110,"{""created"": 1552997917000, ""barcode"": ""010430532"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Deudorix democles crichtoni Tennent & Rawlins, 2010"", ""preservative"": ""Dry - pinned""}",Specimen,,BMNH(E)808136,Insecta,BMNH(E),Asia,Indonesia,,,,,,,,,Lycaenidae,,,Deudorix,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Indonesia,,,,0,crichtoni,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,57c860f3-2047-4482-ae41-10c2d59ed6d8,Lepidoptera,NHMUK:ecatalogue:8780110,,,,,,"Deudorix democles crichtoni Tennent & Rawlins, 2010","Tennent & Rawlins, 2010",,democles,,,,PARATYPE,,,,
8780121,"{""created"": 1552997936000, ""barcode"": ""013376845"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas furvae Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376845,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,furvae,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,a25df584-9537-4d6f-9e91-43ba7f46c5a0,Lepidoptera,NHMUK:ecatalogue:8780121,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780236,"{""created"": 1552998127000, ""barcode"": ""013376758"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376758,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,c055b8a4-799a-4e98-9281-ea18ddfb27f5,Lepidoptera,NHMUK:ecatalogue:8780236,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780325,"{""created"": 1552998277000, ""barcode"": ""013376655"", ""donorname"": ""Dr S Murayama"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Spindasis takanonis morinis Murayama, 1967"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376655,Insecta,BMNH(E),Asia,Japan,,,,,,,,,Lycaenidae,,,Spindasis,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,Asia; Japan,,,,0,morinis,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,490acd27-c34f-41f9-a410-cc9e223a54cf,Lepidoptera,NHMUK:ecatalogue:8780325,,,,,,"Spindasis takanonis morinis Murayama, 1967","Murayama, 1967",,takanonis,,,,PARATYPE,,,,
8780326,"{""created"": 1552998279000, ""barcode"": ""013376656"", ""donorname"": ""Dr S Murayama"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Spindasis takanonis ohkuranis Murayama, 1967"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376656,Insecta,BMNH(E),Asia,Japan,,,,,,,,,Lycaenidae,,,Spindasis,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,Asia; Japan,,,,0,ohkuranis,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,81a9ea6d-c27f-4afd-b183-fad8328faa17,Lepidoptera,NHMUK:ecatalogue:8780326,,,,,,"Spindasis takanonis ohkuranis Murayama, 1967","Murayama, 1967",,takanonis,,,,PARATYPE,,,,
8780340,"{""created"": 1552998303000, ""barcode"": ""012824407"", ""donorname"": ""Dr O Kosterin"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hyponephele lycaon shevnini Gorbunov & Kosterin, 2007"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824407,Insecta,BMNH(E),Asia,China,,,,,,,,,Nymphalidae,,,Hyponephele,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,Asia; China,,,,0,shevnini,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,55159d36-45d8-4a21-923f-820631b0c65e,Lepidoptera,NHMUK:ecatalogue:8780340,,,,,,"Hyponephele lycaon shevnini Gorbunov & Kosterin, 2007","Gorbunov & Kosterin, 2007",,lycaon,,,,PARATYPE,,,,
8780384,"{""created"": 1552998379000, ""barcode"": ""013376965"", ""donorname"": ""Eduardo Carneiro"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Thespieus maacki Carneiro et al., 2014"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376965,Insecta,BMNH(E),South America,Brazil,,,,,,,,,Hesperiidae,,,Thespieus,,,,,Arthropoda; Insecta; Lepidoptera; Hesperiidae,South America; Brazil,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,9da55534-863a-4907-9678-afbe552cc845,Lepidoptera,NHMUK:ecatalogue:8780384,Arthropoda,,,,,"Thespieus maacki Carneiro et al., 2014","Carneiro et al., 2014",,maacki,,,,PARATYPE,,,,
8780413,"{""created"": 1552998426000, ""barcode"": ""013377044"", ""donorname"": ""Mr Andrew Rawlins"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Horaga syrinx tuscani Rawlins & Cassidy, 2017"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377044,Insecta,BMNH(E),Asia,Indonesia,,,,,,,,,Lycaenidae,,,Horaga,,,,,Insecta; Lepidoptera; Lycaenidae,Asia; Indonesia,,,,0,tuscani,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,59d31781-d292-411f-9296-991893c3e344,Lepidoptera,NHMUK:ecatalogue:8780413,,,,,,"Horaga syrinx tuscani Rawlins & Cassidy, 2017","Rawlins & Cassidy, 2017",,syrinx,,,,HOLOTYPE,,,,
8780419,"{""created"": 1552998436000, ""barcode"": ""013377052"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Danaus affinis ulawensis Tennent, 2001"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377052,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Danaus,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Danainae,Oceania; Solomon Islands,,,,0,ulawensis,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,31be81ee-0eff-46ba-89b4-e78075883209,Lepidoptera,NHMUK:ecatalogue:8780419,,,,,,"Danaus affinis ulawensis Tennent, 2001","Tennent, 2001",,affinis,,,,PARATYPE,,,,
8780485,"{""created"": 1552998547000, ""barcode"": ""013377244"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kalii Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377244,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kalii,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,2e0a896e-07f4-4662-ad8c-9111b87b083e,Lepidoptera,NHMUK:ecatalogue:8780485,,,,,,"Cethosia cydippe kalii Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780486,"{""created"": 1552998548000, ""barcode"": ""013377245"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kalii Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377245,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kalii,NHMUK,,,,,,,,,,,,,,,,,1560343090000,,dc18d3dd-1e0d-465b-8824-b20bbfbe2481,Lepidoptera,NHMUK:ecatalogue:8780486,,,,,,"Cethosia cydippe kalii Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780150,"{""created"": 1552997985000, ""barcode"": ""013376671"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376671,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,94e9f982-91c7-488d-874f-02eff1dfd61b,Lepidoptera,NHMUK:ecatalogue:8780150,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780176,"{""created"": 1552998027000, ""barcode"": ""013376697"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376697,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,1e785daf-c46e-4864-bdb3-35b37a0b9f0d,Lepidoptera,NHMUK:ecatalogue:8780176,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780227,"{""created"": 1552998112000, ""barcode"": ""013376749"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376749,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,ea5b2237-1459-4e98-a0e5-ad2970007eb1,Lepidoptera,NHMUK:ecatalogue:8780227,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780232,"{""created"": 1552998120000, ""barcode"": ""013376754"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376754,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,568f7581-e8a3-4083-bc80-e35e4acd5141,Lepidoptera,NHMUK:ecatalogue:8780232,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780266,"{""created"": 1552998178000, ""barcode"": ""013376788"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376788,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,9a16eade-0908-44bc-928b-5b25757a106a,Lepidoptera,NHMUK:ecatalogue:8780266,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780291,"{""created"": 1552998220000, ""barcode"": ""013376813"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376813,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,e0e7517a-c05f-4b91-bf3c-7d44a9a841b7,Lepidoptera,NHMUK:ecatalogue:8780291,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780344,"{""created"": 1552998310000, ""barcode"": ""013376912"", ""donorname"": ""A Monastyriskii"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Lethe melisana Monastyrskii, 2005"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376912,Insecta,BMNH(E),Asia,Vietnam,,,,,,,,,Nymphalidae,,,Lethe,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,Asia; Vietnam,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,00996cc2-f2eb-489e-a4d6-2419b9ded2db,Lepidoptera,NHMUK:ecatalogue:8780344,,,,,,"Lethe melisana Monastyrskii, 2005","Monastyrskii, 2005",,melisana,,,,PARATYPE,,,,
8780374,"{""created"": 1552998362000, ""barcode"": ""013377492"", ""donorname"": ""Mr Jean Y. Gallard"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Symmachia estellina Gallard"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377492,Insecta,BMNH(E),South America,French Guiana,,,,,,,,,Riodinidae,,,Symmachia,,,,,Arthropoda; Insecta; Lepidoptera; Riodinidae,South America; French Guiana,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,af3df994-87a0-4489-a741-f7b0faea17b9,Lepidoptera,NHMUK:ecatalogue:8780374,Arthropoda,,,,,Symmachia estellina Gallard,Gallard,,estellina,,,,PARATYPE,,,,
8780429,"{""created"": 1552998453000, ""barcode"": ""013377062"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Danaus affinis ulawensis Tennent, 2001"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377062,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Danaus,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Danainae,Oceania; Solomon Islands,,,,0,ulawensis,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,7f230706-ca2a-439c-b835-fdcdb467fa95,Lepidoptera,NHMUK:ecatalogue:8780429,,,,,,"Danaus affinis ulawensis Tennent, 2001","Tennent, 2001",,affinis,,,,PARATYPE,,,,
8780511,"{""created"": 1552998590000, ""barcode"": ""013377099"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kennowayi Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377099,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kennowayi,NHMUK,,,,,,,,,,,,,,,,,1560343089000,,8880367d-0bfd-4334-a9d3-1ac1bca53640,Lepidoptera,NHMUK:ecatalogue:8780511,,,,,,"Cethosia cydippe kennowayi Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
